Instance,alpha,# nodes,fleetSize,routeMaxCost,maxRouteCostFound,totalRouteCostFound, PJS Sol.,Time (s)
p4.4.l,0.6,100,4,40.00,39.94,157.54,450.00,0.007
p4.4.l,0.7,100,4,40.00,39.94,157.33,410.00,0.008
p4.4.l,0.8,100,4,40.00,39.99,157.25,421.00,0.007
p4.4.l,0.9,100,4,40.00,39.59,152.98,419.00,0.008
p4.4.l,1,100,4,40.00,39.90,157.17,385.00,0.007
p7.2.m,0,102,2,130.00,129.64,258.96,304.00,0.009
p7.2.m,0.1,102,2,130.00,129.91,259.53,456.00,0.007
p7.2.m,0.2,102,2,130.00,129.71,259.26,466.00,0.007
p7.2.m,0.3,102,2,130.00,129.96,259.42,531.00,0.007
p7.2.m,0.4,102,2,130.00,129.96,257.35,518.00,0.007
p7.2.m,0.5,102,2,130.00,129.91,259.80,570.00,0.007
p7.2.m,0.6,102,2,130.00,126.19,231.57,502.00,0.007
p7.2.m,0.7,102,2,130.00,108.08,206.17,384.00,0.007
p7.2.m,0.8,102,2,130.00,127.39,219.52,473.00,0.007
p7.2.m,0.9,102,2,130.00,123.52,226.19,465.00,0.007
p7.2.m,1,102,2,130.00,113.19,210.51,521.00,0.007
p7.3.e,0,102,3,33.30,33.25,93.99,135.00,0.007
p7.3.e,0.1,102,3,33.30,33.25,98.75,151.00,0.007
p7.3.e,0.2,102,3,33.30,33.25,98.75,151.00,0.007
p7.3.e,0.3,102,3,33.30,33.25,98.75,151.00,0.006
p7.3.e,0.4,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,0.5,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,0.6,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,0.7,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,0.8,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,0.9,102,3,33.30,33.25,89.61,147.00,0.007
p7.3.e,1,102,3,33.30,33.25,89.09,147.00,0.008
p4.3.s,0,100,3,76.70,75.70,225.39,555.00,0.007
p4.3.s,0.1,100,3,76.70,76.54,227.46,627.00,0.007
p4.3.s,0.2,100,3,76.70,76.68,229.32,647.00,0.007
p4.3.s,0.3,100,3,76.70,76.68,229.01,641.00,0.021
p4.3.s,0.4,100,3,76.70,76.54,226.35,656.00,0.007
p4.3.s,0.5,100,3,76.70,76.70,228.60,660.00,0.006
p4.3.s,0.6,100,3,76.70,76.65,226.83,669.00,0.006
p4.3.s,0.7,100,3,76.70,76.67,210.02,677.00,0.006
p4.3.s,0.8,100,3,76.70,75.32,219.27,603.00,0.007
p4.3.s,0.9,100,3,76.70,56.45,159.90,537.00,0.006
p4.3.s,1,100,3,76.70,72.82,193.73,716.00,0.006
p5.2.b,0,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.1,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.2,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.3,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.4,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.5,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.6,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.7,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.8,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,0.9,66,2,5.00,4.92,9.84,20.00,0.002
p5.2.b,1,66,2,5.00,4.92,9.84,20.00,0.002
p5.3.g,0,66,3,11.70,11.54,33.61,165.00,0.002
p5.3.g,0.1,66,3,11.70,10.47,31.21,130.00,0.002
p5.3.g,0.2,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,0.3,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,0.4,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,0.5,66,3,11.70,10.47,31.21,130.00,0.002
p5.3.g,0.6,66,3,11.70,10.47,31.21,130.00,0.002
p5.3.g,0.7,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,0.8,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,0.9,66,3,11.70,10.47,31.21,130.00,0.003
p5.3.g,1,66,3,11.70,10.38,31.02,120.00,0.003
p5.3.e,0,66,3,8.30,8.16,23.99,90.00,0.002
p5.3.e,0.1,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.2,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.3,66,3,8.30,8.16,22.74,85.00,0.003
p5.3.e,0.4,66,3,8.30,8.16,22.74,85.00,0.003
p5.3.e,0.5,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.6,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.7,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.8,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,0.9,66,3,8.30,8.16,22.74,85.00,0.002
p5.3.e,1,66,3,8.30,8.16,22.74,85.00,0.004
p1.2.q,0,32,2,40.00,39.54,78.66,125.00,0.001
p1.2.q,0.1,32,2,40.00,38.21,75.20,195.00,0.001
p1.2.q,0.2,32,2,40.00,38.21,75.20,195.00,0.001
p1.2.q,0.3,32,2,40.00,38.21,75.20,195.00,0.001
p1.2.q,0.4,32,2,40.00,38.21,75.20,195.00,0.001
p1.2.q,0.5,32,2,40.00,38.21,75.20,195.00,0.001
p1.2.q,0.6,32,2,40.00,36.99,71.92,215.00,0.001
p1.2.q,0.7,32,2,40.00,36.99,73.72,215.00,0.001
p1.2.q,0.8,32,2,40.00,36.99,72.03,215.00,0.001
p1.2.q,0.9,32,2,40.00,34.14,67.96,210.00,0.001
p1.2.q,1,32,2,40.00,29.55,57.08,160.00,0.001
p5.4.v,0,66,4,27.50,27.50,108.71,945.00,0.003
p5.4.v,0.1,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.2,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.3,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.4,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.5,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.6,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.7,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.8,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,0.9,66,4,27.50,26.68,105.46,1300.00,0.003
p5.4.v,1,66,4,27.50,26.68,105.46,1300.00,0.003
p1.2.d,0,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.1,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.2,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.3,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.4,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.5,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.6,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.7,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.8,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,0.9,32,2,10.00,9.56,17.45,25.00,0.001
p1.2.d,1,32,2,10.00,9.56,17.45,25.00,0.001
p5.4.x,0,66,4,30.00,29.99,119.71,995.00,0.003
p5.4.x,0.1,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.2,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.3,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.4,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.5,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.6,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.7,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.8,66,4,30.00,26.68,105.46,1300.00,0.003
p5.4.x,0.9,66,4,30.00,26.68,105.46,1300.00,0.002
p5.4.x,1,66,4,30.00,26.68,105.46,1300.00,0.002
p2.4.e,0,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.1,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.2,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.3,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.4,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.5,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.6,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.7,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.8,21,4,6.80,6.16,11.04,70.00,0.000
p2.4.e,0.9,21,4,6.80,6.71,11.00,70.00,0.000
p2.4.e,1,21,4,6.80,6.71,11.00,70.00,0.000
p7.2.q,0,102,2,170.00,169.83,339.02,397.00,0.007
p7.2.q,0.1,102,2,170.00,169.87,337.65,534.00,0.007
p7.2.q,0.2,102,2,170.00,169.50,338.74,600.00,0.007
p7.2.q,0.3,102,2,170.00,166.58,331.13,668.00,0.007
p7.2.q,0.4,102,2,170.00,167.78,332.46,692.00,0.006
p7.2.q,0.5,102,2,170.00,168.07,297.97,616.00,0.007
p7.2.q,0.6,102,2,170.00,150.13,287.45,475.00,0.007
p7.2.q,0.7,102,2,170.00,143.30,273.08,525.00,0.006
p7.2.q,0.8,102,2,170.00,145.94,267.52,572.00,0.007
p7.2.q,0.9,102,2,170.00,150.53,289.37,662.00,0.006
p7.2.q,1,102,2,170.00,163.08,291.96,560.00,0.008
p4.3.a,0,100,3,16.70,0.00,0.00,0.00,0.006
p4.3.a,0.1,100,3,16.70,0.00,0.00,0.00,0.006
p4.3.a,0.2,100,3,16.70,0.00,0.00,0.00,0.008
p4.3.a,0.3,100,3,16.70,0.00,0.00,0.00,0.006
p4.3.a,0.4,100,3,16.70,0.00,0.00,0.00,0.008
p4.3.a,0.5,100,3,16.70,0.00,0.00,0.00,0.006
p4.3.a,0.6,100,3,16.70,0.00,0.00,0.00,0.007
p4.3.a,0.7,100,3,16.70,0.00,0.00,0.00,0.007
p4.3.a,0.8,100,3,16.70,0.00,0.00,0.00,0.006
p4.3.a,0.9,100,3,16.70,0.00,0.00,0.00,0.008
p4.3.a,1,100,3,16.70,0.00,0.00,0.00,0.006
p1.2.p,0,32,2,37.50,37.14,74.08,145.00,0.001
p1.2.p,0.1,32,2,37.50,36.99,72.33,185.00,0.001
p1.2.p,0.2,32,2,37.50,36.99,72.33,185.00,0.001
p1.2.p,0.3,32,2,37.50,36.99,72.33,185.00,0.001
p1.2.p,0.4,32,2,37.50,36.99,72.33,185.00,0.001
p1.2.p,0.5,32,2,37.50,36.99,72.33,185.00,0.001
p1.2.p,0.6,32,2,37.50,36.99,71.92,215.00,0.001
p1.2.p,0.7,32,2,37.50,36.99,73.72,215.00,0.001
p1.2.p,0.8,32,2,37.50,36.99,72.03,215.00,0.001
p1.2.p,0.9,32,2,37.50,34.14,67.96,210.00,0.001
p1.2.p,1,32,2,37.50,29.55,57.08,160.00,0.001
p2.4.d,0,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.1,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.2,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.3,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.4,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.5,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.6,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.7,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.8,21,4,6.20,5.73,10.96,70.00,0.000
p2.4.d,0.9,21,4,6.20,5.46,9.75,60.00,0.000
p2.4.d,1,21,4,6.20,6.02,6.02,35.00,0.000
p5.4.m,0,66,4,16.20,16.17,64.38,390.00,0.003
p5.4.m,0.1,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,0.2,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,0.3,66,4,16.20,16.20,64.52,495.00,0.005
p5.4.m,0.4,66,4,16.20,16.20,64.52,495.00,0.004
p5.4.m,0.5,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,0.6,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,0.7,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,0.8,66,4,16.20,16.20,64.52,495.00,0.005
p5.4.m,0.9,66,4,16.20,16.20,64.52,495.00,0.003
p5.4.m,1,66,4,16.20,16.20,64.53,510.00,0.003
p7.4.j,0,102,4,50.00,48.84,191.78,341.00,0.024
p7.4.j,0.1,102,4,50.00,48.84,191.94,344.00,0.008
p7.4.j,0.2,102,4,50.00,48.84,191.84,368.00,0.008
p7.4.j,0.3,102,4,50.00,49.85,192.04,397.00,0.008
p7.4.j,0.4,102,4,50.00,49.85,192.10,395.00,0.007
p7.4.j,0.5,102,4,50.00,49.99,196.53,376.00,0.009
p7.4.j,0.6,102,4,50.00,49.99,195.60,387.00,0.007
p7.4.j,0.7,102,4,50.00,49.99,196.84,389.00,0.009
p7.4.j,0.8,102,4,50.00,49.99,196.81,382.00,0.007
p7.4.j,0.9,102,4,50.00,49.99,191.28,374.00,0.008
p7.4.j,1,102,4,50.00,49.61,197.45,355.00,0.007
p5.4.i,0,66,4,11.20,11.16,44.08,210.00,0.003
p5.4.i,0.1,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.2,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.3,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.4,66,4,11.20,10.76,42.46,180.00,0.002
p5.4.i,0.5,66,4,11.20,10.76,42.46,180.00,0.002
p5.4.i,0.6,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.7,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.8,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,0.9,66,4,11.20,10.76,42.46,180.00,0.003
p5.4.i,1,66,4,11.20,10.38,41.28,160.00,0.003
p2.3.i,0,21,3,12.70,12.63,37.19,190.00,0.000
p2.3.i,0.1,21,3,12.70,12.58,35.83,165.00,0.000
p2.3.i,0.2,21,3,12.70,12.58,35.83,165.00,0.000
p2.3.i,0.3,21,3,12.70,12.58,35.83,165.00,0.000
p2.3.i,0.4,21,3,12.70,12.58,35.83,165.00,0.000
p2.3.i,0.5,21,3,12.70,12.58,35.83,165.00,0.000
p2.3.i,0.6,21,3,12.70,12.63,37.20,200.00,0.000
p2.3.i,0.7,21,3,12.70,12.62,36.96,165.00,0.000
p2.3.i,0.8,21,3,12.70,12.62,36.96,165.00,0.000
p2.3.i,0.9,21,3,12.70,12.62,29.51,170.00,0.000
p2.3.i,1,21,3,12.70,12.63,37.32,200.00,0.000
p1.4.p,0,32,4,18.80,18.45,72.41,130.00,0.001
p1.4.p,0.1,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.2,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.3,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.4,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.5,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.6,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.7,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.8,32,4,18.80,18.59,72.26,145.00,0.001
p1.4.p,0.9,32,4,18.80,18.59,72.56,150.00,0.001
p1.4.p,1,32,4,18.80,18.59,70.13,145.00,0.001
p6.4.d,0,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.1,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.2,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.3,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.4,64,4,7.50,0.00,0.00,0.00,0.003
p6.4.d,0.5,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.6,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.7,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.8,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,0.9,64,4,7.50,0.00,0.00,0.00,0.002
p6.4.d,1,64,4,7.50,0.00,0.00,0.00,0.002
p3.4.p,0,33,4,22.50,22.43,87.90,400.00,0.001
p3.4.p,0.1,33,4,22.50,22.43,87.47,440.00,0.001
p3.4.p,0.2,33,4,22.50,22.43,87.47,440.00,0.001
p3.4.p,0.3,33,4,22.50,22.43,87.47,440.00,0.001
p3.4.p,0.4,33,4,22.50,22.43,87.47,440.00,0.001
p3.4.p,0.5,33,4,22.50,22.43,86.06,420.00,0.001
p3.4.p,0.6,33,4,22.50,22.48,88.50,500.00,0.001
p3.4.p,0.7,33,4,22.50,22.48,88.50,500.00,0.001
p3.4.p,0.8,33,4,22.50,22.48,84.79,500.00,0.001
p3.4.p,0.9,33,4,22.50,22.48,79.26,450.00,0.001
p3.4.p,1,33,4,22.50,22.48,79.95,510.00,0.001
p5.2.y,0,66,2,62.50,62.45,124.86,990.00,0.002
p5.2.y,0.1,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.2,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.3,66,2,62.50,57.64,108.71,1415.00,0.003
p5.2.y,0.4,66,2,62.50,57.64,108.71,1415.00,0.003
p5.2.y,0.5,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.6,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.7,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.8,66,2,62.50,57.64,108.71,1415.00,0.002
p5.2.y,0.9,66,2,62.50,57.64,108.71,1415.00,0.003
p5.2.y,1,66,2,62.50,56.05,107.04,1405.00,0.002
p7.2.j,0,102,2,100.00,98.79,196.08,356.00,0.008
p7.2.j,0.1,102,2,100.00,99.79,198.49,355.00,0.008
p7.2.j,0.2,102,2,100.00,98.91,195.08,436.00,0.007
p7.2.j,0.3,102,2,100.00,99.85,199.21,367.00,0.007
p7.2.j,0.4,102,2,100.00,99.63,198.53,393.00,0.007
p7.2.j,0.5,102,2,100.00,99.63,199.03,428.00,0.007
p7.2.j,0.6,102,2,100.00,99.99,198.98,452.00,0.007
p7.2.j,0.7,102,2,100.00,99.76,157.06,355.00,0.007
p7.2.j,0.8,102,2,100.00,99.92,199.68,372.00,0.007
p7.2.j,0.9,102,2,100.00,98.93,152.89,323.00,0.007
p7.2.j,1,102,2,100.00,98.48,195.48,343.00,0.007
p4.2.b,0,100,2,30.00,29.79,59.54,163.00,0.008
p4.2.b,0.1,100,2,30.00,29.54,58.73,210.00,0.007
p4.2.b,0.2,100,2,30.00,29.97,59.51,205.00,0.007
p4.2.b,0.3,100,2,30.00,29.98,59.56,186.00,0.007
p4.2.b,0.4,100,2,30.00,29.99,59.53,238.00,0.007
p4.2.b,0.5,100,2,30.00,29.99,59.53,238.00,0.007
p4.2.b,0.6,100,2,30.00,29.56,58.84,202.00,0.007
p4.2.b,0.7,100,2,30.00,29.26,56.39,203.00,0.012
p4.2.b,0.8,100,2,30.00,29.43,58.69,209.00,0.010
p4.2.b,0.9,100,2,30.00,29.58,58.91,164.00,0.026
p4.2.b,1,100,2,30.00,29.77,59.06,174.00,0.009
p1.3.h,0,32,3,13.30,13.20,37.52,70.00,0.001
p1.3.h,0.1,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.2,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.3,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.4,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.5,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.6,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.7,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.8,32,3,13.30,13.20,38.24,70.00,0.001
p1.3.h,0.9,32,3,13.30,13.20,37.60,65.00,0.001
p1.3.h,1,32,3,13.30,13.20,37.60,65.00,0.001
p5.4.g,0,66,4,8.80,8.50,33.15,135.00,0.002
p5.4.g,0.1,66,4,8.80,8.33,32.83,120.00,0.004
p5.4.g,0.2,66,4,8.80,8.33,32.83,120.00,0.003
p5.4.g,0.3,66,4,8.80,8.33,32.83,120.00,0.002
p5.4.g,0.4,66,4,8.80,8.33,32.83,120.00,0.002
p5.4.g,0.5,66,4,8.80,8.33,32.83,120.00,0.002
p5.4.g,0.6,66,4,8.80,8.33,32.83,120.00,0.002
p5.4.g,0.7,66,4,8.80,8.33,32.83,120.00,0.004
p5.4.g,0.8,66,4,8.80,8.33,32.83,120.00,0.003
p5.4.g,0.9,66,4,8.80,8.33,32.83,120.00,0.002
p5.4.g,1,66,4,8.80,8.33,32.83,120.00,0.003
p3.2.s,0,33,2,52.50,52.23,104.41,460.00,0.001
p3.2.s,0.1,33,2,52.50,52.22,104.16,660.00,0.001
p3.2.s,0.2,33,2,52.50,52.22,104.16,660.00,0.001
p3.2.s,0.3,33,2,52.50,52.22,104.16,660.00,0.001
p3.2.s,0.4,33,2,52.50,52.22,104.16,660.00,0.001
p3.2.s,0.5,33,2,52.50,52.40,104.38,690.00,0.001
p3.2.s,0.6,33,2,52.50,52.45,104.39,680.00,0.001
p3.2.s,0.7,33,2,52.50,50.55,96.09,590.00,0.001
p3.2.s,0.8,33,2,52.50,50.55,95.43,580.00,0.001
p3.2.s,0.9,33,2,52.50,50.17,96.81,690.00,0.001
p3.2.s,1,33,2,52.50,46.24,90.19,690.00,0.001
p1.4.k,0,32,4,13.80,13.50,50.83,90.00,0.001
p1.4.k,0.1,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.2,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.3,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.4,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.5,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.6,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.7,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.8,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,0.9,32,4,13.80,13.65,52.30,95.00,0.001
p1.4.k,1,32,4,13.80,13.65,52.30,95.00,0.001
p5.4.o,0,66,4,18.80,18.78,74.78,540.00,0.003
p5.4.o,0.1,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.2,66,4,18.80,18.62,74.38,525.00,0.004
p5.4.o,0.3,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.4,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.5,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.6,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.7,66,4,18.80,18.62,74.38,525.00,0.004
p5.4.o,0.8,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,0.9,66,4,18.80,18.62,74.38,525.00,0.003
p5.4.o,1,66,4,18.80,18.62,71.89,535.00,0.003
p7.3.t,0,102,3,133.30,131.94,394.10,469.00,0.009
p7.3.t,0.1,102,3,133.30,133.11,397.75,570.00,0.007
p7.3.t,0.2,102,3,133.30,133.25,398.68,645.00,0.008
p7.3.t,0.3,102,3,133.30,132.86,395.98,777.00,0.007
p7.3.t,0.4,102,3,133.30,133.21,387.71,759.00,0.007
p7.3.t,0.5,102,3,133.30,131.85,380.07,751.00,0.006
p7.3.t,0.6,102,3,133.30,132.64,356.94,722.00,0.007
p7.3.t,0.7,102,3,133.30,103.84,274.92,561.00,0.007
p7.3.t,0.8,102,3,133.30,133.13,358.78,718.00,0.006
p7.3.t,0.9,102,3,133.30,123.52,323.77,685.00,0.007
p7.3.t,1,102,3,133.30,121.14,340.34,732.00,0.007
p7.3.m,0,102,3,86.70,85.83,256.49,410.00,0.008
p7.3.m,0.1,102,3,86.70,86.69,256.25,490.00,0.008
p7.3.m,0.2,102,3,86.70,86.59,258.18,506.00,0.007
p7.3.m,0.3,102,3,86.70,86.62,257.80,506.00,0.008
p7.3.m,0.4,102,3,86.70,86.41,258.37,535.00,0.007
p7.3.m,0.5,102,3,86.70,86.55,257.26,572.00,0.008
p7.3.m,0.6,102,3,86.70,86.69,259.86,540.00,0.007
p7.3.m,0.7,102,3,86.70,86.64,259.73,482.00,0.008
p7.3.m,0.8,102,3,86.70,86.47,255.39,417.00,0.007
p7.3.m,0.9,102,3,86.70,86.31,257.98,512.00,0.007
p7.3.m,1,102,3,86.70,86.69,256.52,502.00,0.007
p5.3.z,0,66,3,43.30,43.24,129.65,1030.00,0.003
p5.3.z,0.1,66,3,43.30,35.16,102.78,1260.00,0.002
p5.3.z,0.2,66,3,43.30,35.16,102.78,1260.00,0.003
p5.3.z,0.3,66,3,43.30,35.16,102.78,1260.00,0.003
p5.3.z,0.4,66,3,43.30,35.16,102.78,1260.00,0.003
p5.3.z,0.5,66,3,43.30,35.16,102.78,1260.00,0.002
p5.3.z,0.6,66,3,43.30,35.16,102.78,1260.00,0.002
p5.3.z,0.7,66,3,43.30,35.16,102.78,1260.00,0.002
p5.3.z,0.8,66,3,43.30,35.16,102.78,1260.00,0.003
p5.3.z,0.9,66,3,43.30,35.16,102.78,1260.00,0.003
p5.3.z,1,66,3,43.30,35.16,102.78,1260.00,0.002
p2.2.g,0,21,2,16.00,15.89,31.59,200.00,0.000
p2.2.g,0.1,21,2,16.00,14.58,25.56,140.00,0.000
p2.2.g,0.2,21,2,16.00,14.58,25.56,140.00,0.000
p2.2.g,0.3,21,2,16.00,14.58,25.56,140.00,0.000
p2.2.g,0.4,21,2,16.00,14.58,25.56,140.00,0.000
p2.2.g,0.5,21,2,16.00,14.58,25.56,140.00,0.000
p2.2.g,0.6,21,2,16.00,15.94,31.22,200.00,0.000
p2.2.g,0.7,21,2,16.00,14.65,29.29,200.00,0.000
p2.2.g,0.8,21,2,16.00,14.65,29.29,200.00,0.000
p2.2.g,0.9,21,2,16.00,14.91,28.45,200.00,0.000
p2.2.g,1,21,2,16.00,14.25,27.71,200.00,0.000
p3.2.c,0,33,2,12.50,12.46,22.98,130.00,0.001
p3.2.c,0.1,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.2,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.3,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.4,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.5,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.6,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.7,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.8,33,2,12.50,11.33,21.85,140.00,0.001
p3.2.c,0.9,33,2,12.50,12.30,23.77,170.00,0.001
p3.2.c,1,33,2,12.50,10.78,21.21,170.00,0.001
p4.4.r,0,100,4,55.00,54.50,216.97,488.00,0.008
p4.4.r,0.1,100,4,55.00,55.00,216.29,582.00,0.007
p4.4.r,0.2,100,4,55.00,55.00,216.06,588.00,0.008
p4.4.r,0.3,100,4,55.00,54.90,218.37,695.00,0.007
p4.4.r,0.4,100,4,55.00,54.99,219.16,728.00,0.007
p4.4.r,0.5,100,4,55.00,54.99,213.96,705.00,0.007
p4.4.r,0.6,100,4,55.00,54.99,213.69,699.00,0.007
p4.4.r,0.7,100,4,55.00,54.46,211.70,583.00,0.020
p4.4.r,0.8,100,4,55.00,53.36,202.37,613.00,0.007
p4.4.r,0.9,100,4,55.00,54.80,210.67,579.00,0.006
p4.4.r,1,100,4,55.00,54.91,195.29,566.00,0.007
